year;month;day;hour;min;sec;h;uh;bHindx;bH
1980.00;4.00;30.00;11.00;21.00;0.00;0.9;0.025;0.00;0.00
1980.00;4.00;30.00;19.00;32.00;0.00;0.67;0.025;0.00;0.00
1980.00;4.00;30.00;20.00;57.00;0.00;0.73;0.025;0.00;0.00
1980.00;4.00;30.00;21.00;57.00;0.00;0.73;0.025;0.00;0.00
1980.00;5.00;1.00;0.00;2.00;0.00;0.71;0.025;0.00;0.00
1980.00;5.00;1.00;2.00;22.00;0.00;0.81;0.025;0.00;0.00
1980.00;5.00;1.00;3.00;56.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;1.00;6.00;36.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;1.00;7.00;58.00;0.00;0.87;0.025;0.00;0.00
1980.00;5.00;1.00;9.00;24.00;0.00;0.86;0.025;0.00;0.00
1980.00;5.00;1.00;13.00;20.00;0.00;0.7;0.025;0.00;0.00
1980.00;5.00;1.00;20.00;21.00;0.00;0.53;0.025;0.00;0.00
1980.00;5.00;1.00;23.00;29.00;0.00;0.49;0.025;0.00;0.00
1980.00;5.00;2.00;4.00;29.00;0.00;0.46;0.025;0.00;0.00
1980.00;5.00;2.00;17.00;36.00;0.00;0.41;0.025;0.00;0.00
1980.00;5.00;2.00;19.00;32.00;0.00;0.43;0.025;0.00;0.00
1980.00;5.00;2.00;22.00;52.00;0.00;0.41;0.025;0.00;0.00
1980.00;5.00;3.00;3.00;1.00;0.00;0.4;0.025;0.00;0.00
1980.00;5.00;3.00;5.00;15.00;0.00;0.51;0.025;0.00;0.00
1980.00;5.00;3.00;7.00;16.00;0.00;0.52;0.025;0.00;0.00
1980.00;5.00;3.00;13.00;17.00;0.00;0.42;0.025;0.00;0.00
1980.00;5.00;3.00;16.00;20.00;0.00;0.6;0.025;0.00;0.00
1980.00;5.00;3.00;18.00;14.00;0.00;0.56;0.025;0.00;0.00
1980.00;5.00;3.00;21.00;1.00;0.00;0.5;0.025;0.00;0.00
1980.00;5.00;4.00;0.00;53.00;0.00;0.43;0.025;0.00;0.00
1980.00;5.00;4.00;3.00;20.00;0.00;0.39;0.025;0.00;0.00
1980.00;5.00;4.00;6.00;47.00;0.00;0.39;0.025;0.00;0.00
1980.00;5.00;4.00;9.00;15.00;0.00;0.43;0.025;0.00;0.00
1980.00;5.00;4.00;11.00;48.00;0.00;0.42;0.025;0.00;0.00
1980.00;5.00;4.00;16.00;14.00;0.00;0.39;0.025;0.00;0.00
1980.00;5.00;4.00;19.00;26.00;0.00;0.35;0.025;0.00;0.00
1980.00;5.00;4.00;21.00;17.00;0.00;0.37;0.025;0.00;0.00
1980.00;5.00;4.00;23.00;32.00;0.00;0.4;0.025;0.00;0.00
1980.00;5.00;5.00;1.00;4.00;0.00;0.46;0.025;0.00;0.00
1980.00;5.00;5.00;3.00;1.00;0.00;0.46;0.025;0.00;0.00
1980.00;5.00;5.00;4.00;22.00;0.00;0.43;0.025;0.00;0.00
1980.00;5.00;5.00;6.00;15.00;0.00;0.44;0.025;0.00;0.00
1980.00;5.00;5.00;12.00;57.00;0.00;0.51;0.025;0.00;0.00
1980.00;5.00;5.00;15.00;7.00;0.00;0.52;0.025;0.00;0.00
1980.00;5.00;5.00;20.00;38.00;0.00;0.53;0.025;0.00;0.00
1980.00;5.00;6.00;0.00;51.00;0.00;0.91;0.025;0.00;0.00
1980.00;5.00;6.00;2.00;0.00;0.00;0.95;0.025;0.00;0.00
1980.00;5.00;6.00;3.00;48.00;0.00;0.91;0.025;0.00;0.00
1980.00;5.00;6.00;6.00;15.00;0.00;0.77;0.025;0.00;0.00
1980.00;5.00;6.00;8.00;49.00;0.00;0.68;0.025;0.00;0.00
1980.00;5.00;6.00;11.00;52.00;0.00;0.59;0.025;0.00;0.00
1980.00;5.00;6.00;13.00;42.00;0.00;0.59;0.025;0.00;0.00
1980.00;5.00;6.00;15.00;30.00;0.00;0.58;0.025;0.00;0.00
1980.00;5.00;6.00;17.00;9.00;0.00;0.63;0.025;0.00;0.00
1980.00;5.00;6.00;18.00;48.00;0.00;0.63;0.025;0.00;0.00
1980.00;5.00;6.00;20.00;28.00;0.00;0.61;0.025;0.00;0.00
1980.00;5.00;6.00;22.00;1.00;0.00;0.68;0.025;0.00;0.00
1980.00;5.00;7.00;0.00;1.00;0.00;0.7;0.025;0.00;0.00
1980.00;5.00;7.00;2.00;8.00;0.00;0.8;0.025;0.00;0.00
1980.00;5.00;7.00;3.00;44.00;0.00;0.81;0.025;0.00;0.00
1980.00;5.00;7.00;5.00;21.00;0.00;0.8;0.025;0.00;0.00
1980.00;5.00;7.00;8.00;3.00;0.00;0.79;0.025;0.00;0.00
1980.00;5.00;7.00;10.00;55.00;0.00;0.75;0.025;0.00;0.00
1980.00;5.00;7.00;12.00;31.00;0.00;0.74;0.025;0.00;0.00
1980.00;5.00;7.00;14.00;29.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;7.00;16.00;12.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;7.00;19.00;53.00;0.00;0.74;0.025;0.00;0.00
1980.00;5.00;7.00;21.00;41.00;0.00;0.72;0.025;0.00;0.00
1980.00;5.00;7.00;23.00;23.00;0.00;0.71;0.025;0.00;0.00
1980.00;5.00;8.00;0.00;51.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;8.00;2.00;25.00;0.00;0.86;0.025;0.00;0.00
1980.00;5.00;8.00;5.00;5.00;0.00;0.77;0.025;0.00;0.00
1980.00;5.00;8.00;7.00;10.00;0.00;0.76;0.025;0.00;0.00
1980.00;5.00;8.00;11.00;23.00;0.00;0.63;0.025;0.00;0.00
1980.00;5.00;8.00;12.00;53.00;0.00;0.62;0.025;0.00;0.00
1980.00;5.00;8.00;14.00;12.00;0.00;0.67;0.025;0.00;0.00
1980.00;5.00;8.00;16.00;30.00;0.00;0.69;0.025;0.00;0.00
1980.00;5.00;8.00;20.00;52.00;0.00;0.6;0.025;0.00;0.00
1980.00;5.00;8.00;22.00;46.00;0.00;0.6;0.025;0.00;0.00
1980.00;5.00;9.00;0.00;31.00;0.00;0.67;0.025;0.00;0.00
1980.00;5.00;9.00;2.00;5.00;0.00;0.8;0.025;0.00;0.00
1980.00;5.00;9.00;4.00;17.00;0.00;0.81;0.025;0.00;0.00
1980.00;5.00;9.00;6.00;24.00;0.00;0.85;0.025;0.00;0.00
1980.00;5.00;9.00;8.00;13.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;9.00;11.00;28.00;0.00;0.75;0.025;0.00;0.00
1980.00;5.00;9.00;13.00;4.00;0.00;0.73;0.025;0.00;0.00
1980.00;5.00;9.00;14.00;52.00;0.00;0.78;0.025;0.00;0.00
1980.00;5.00;9.00;16.00;29.00;0.00;0.78;0.025;0.00;0.00
1980.00;5.00;9.00;18.00;8.00;0.00;0.74;0.025;0.00;0.00
1980.00;5.00;9.00;20.00;6.00;0.00;0.71;0.025;0.00;0.00
1980.00;5.00;9.00;22.00;33.00;0.00;0.7;0.025;0.00;0.00
1980.00;5.00;10.00;0.00;25.00;0.00;0.89;0.025;0.00;0.00
1980.00;5.00;10.00;1.00;26.00;0.00;0.93;0.025;0.00;0.00
1980.00;5.00;10.00;2.00;38.00;0.00;0.94;0.025;0.00;0.00
1980.00;5.00;10.00;9.00;5.00;0.00;0.68;0.025;0.00;0.00
1980.00;5.00;10.00;11.00;45.00;0.00;0.61;0.025;0.00;0.00
1980.00;5.00;10.00;14.00;6.00;0.00;0.61;0.025;0.00;0.00
1980.00;5.00;10.00;18.00;37.00;0.00;0.55;0.025;0.00;0.00
1980.00;5.00;10.00;21.00;50.00;0.00;0.56;0.025;0.00;0.00
1980.00;5.00;11.00;0.00;28.00;0.00;0.53;0.025;0.00;0.00
1980.00;5.00;11.00;2.00;8.00;0.00;0.53;0.025;0.00;0.00
1980.00;5.00;11.00;7.00;22.00;0.00;0.48;0.025;0.00;0.00
1980.00;5.00;11.00;9.00;25.00;0.00;0.6;0.025;0.00;0.00
1980.00;5.00;11.00;11.00;5.00;0.00;0.61;0.025;0.00;0.00
1980.00;5.00;11.00;14.00;5.00;0.00;0.54;0.025;0.00;0.00
1980.00;5.00;11.00;20.00;29.00;0.00;0.51;0.025;0.00;0.00
1980.00;5.00;11.00;23.00;48.00;0.00;0.47;0.025;0.00;0.00
1980.00;5.00;12.00;1.00;24.00;0.00;0.47;0.025;0.00;0.00
1980.00;5.00;12.00;2.00;31.00;0.00;0.5;0.025;0.00;0.00
1980.00;5.00;12.00;5.00;11.00;0.00;0.5;0.025;0.00;0.00
1980.00;5.00;12.00;10.00;16.00;0.00;0.47;0.025;0.00;0.00
1980.00;5.00;12.00;15.00;5.00;0.00;0.43;0.025;0.00;0.00
1980.00;5.00;12.00;16.00;45.00;0.00;0.41;0.025;0.00;0.00
1980.00;5.00;12.00;19.00;46.00;0.00;0.42;0.025;0.00;0.00
1980.00;5.00;12.00;21.00;4.00;0.00;0.48;0.025;0.00;0.00
1980.00;5.00;12.00;22.00;45.00;0.00;0.69;0.025;0.00;0.00
1980.00;5.00;13.00;0.00;0.00;0.00;0.75;0.025;0.00;0.00
1980.00;5.00;13.00;1.00;52.00;0.00;0.89;0.025;0.00;0.00
1980.00;5.00;13.00;3.00;35.00;0.00;0.9;0.025;0.00;0.00
1980.00;5.00;13.00;6.00;51.00;0.00;0.81;0.025;0.00;0.00
1980.00;5.00;13.00;9.00;15.00;0.00;0.77;0.025;0.00;0.00
1980.00;5.00;13.00;11.00;55.00;0.00;0.69;0.025;0.00;0.00
1980.00;5.00;13.00;15.00;41.00;0.00;0.56;0.025;0.00;0.00
1980.00;5.00;13.00;19.00;6.00;0.00;0.49;0.025;0.00;0.00
1980.00;5.00;13.00;23.00;11.00;0.00;0.46;0.025;0.00;0.00
1980.00;5.00;14.00;2.00;24.00;0.00;0.45;0.025;0.00;0.00
1980.00;5.00;14.00;4.00;22.00;0.00;0.5;0.025;0.00;0.00
1980.00;5.00;14.00;6.00;54.00;0.00;0.54;0.025;0.00;0.00
1980.00;5.00;14.00;8.00;32.00;0.00;0.57;0.025;0.00;0.00
1980.00;5.00;14.00;11.00;32.00;0.00;0.6;0.025;0.00;0.00
1980.00;5.00;14.00;13.00;46.00;0.00;0.8;0.025;0.00;0.00
1980.00;5.00;14.00;14.00;38.00;0.00;0.88;0.025;0.00;0.00
1980.00;5.00;14.00;16.00;0.00;0.00;0.92;0.025;0.00;0.00
1980.00;5.00;14.00;20.00;49.00;0.00;0.96;0.025;0.00;0.00
1980.00;5.00;14.00;22.00;50.00;0.00;1.1;0.025;0.00;0.00
1980.00;5.00;15.00;0.00;10.00;0.00;1.14;0.025;0.00;0.00
1980.00;5.00;15.00;6.00;44.00;0.00;1.16;0.025;0.00;0.00
1980.00;5.00;15.00;8.00;51.00;0.00;1.12;0.025;0.00;0.00
1980.00;5.00;15.00;10.00;19.00;0.00;1.11;0.025;0.00;0.00
1980.00;5.00;15.00;12.00;31.00;0.00;1.11;0.025;0.00;0.00
1980.00;5.00;15.00;15.00;5.00;0.00;1.24;0.025;0.00;0.00
1980.00;5.00;15.00;16.00;9.00;0.00;1.24;0.025;0.00;0.00
1980.00;5.00;15.00;17.00;54.00;0.00;1.18;0.025;0.00;0.00
1980.00;5.00;15.00;18.00;48.00;0.00;1.16;0.025;0.00;0.00
1980.00;5.00;15.00;20.00;39.00;0.00;1.14;0.025;0.00;0.00
1980.00;5.00;15.00;21.00;43.00;0.00;1.17;0.025;0.00;0.00
1980.00;5.00;15.00;23.00;13.00;0.00;1.17;0.025;0.00;0.00
1980.00;5.00;16.00;0.00;41.00;0.00;1.13;0.025;0.00;0.00
1980.00;5.00;16.00;2.00;15.00;0.00;1.13;0.025;0.00;0.00
1980.00;5.00;16.00;3.00;24.00;0.00;1.15;0.025;0.00;0.00
1980.00;5.00;16.00;5.00;16.00;0.00;1.15;0.025;0.00;0.00
1980.00;5.00;16.00;7.00;10.00;0.00;1.12;0.025;0.00;0.00
1980.00;5.00;16.00;12.00;30.00;0.00;1.09;0.025;0.00;0.00
1980.00;5.00;16.00;14.00;11.00;0.00;1.12;0.025;0.00;0.00
1980.00;5.00;16.00;20.00;35.00;0.00;1.01;0.025;0.00;0.00
1980.00;5.00;16.00;21.00;51.00;0.00;1.05;0.025;0.00;0.00
1980.00;5.00;16.00;23.00;31.00;0.00;1.07;0.025;0.00;0.00
1980.00;5.00;17.00;2.00;8.00;0.00;1.01;0.025;0.00;0.00
1980.00;5.00;17.00;4.00;36.00;0.00;1.1;0.025;0.00;0.00
1980.00;5.00;17.00;6.00;34.00;0.00;1.18;0.025;0.00;0.00
1980.00;5.00;17.00;7.00;55.00;0.00;1.19;0.025;0.00;0.00
1980.00;5.00;17.00;13.00;3.00;0.00;1.09;0.025;0.00;0.00
1980.00;5.00;17.00;14.00;39.00;0.00;1.13;0.025;0.00;0.00
1980.00;5.00;17.00;18.00;50.00;0.00;1.02;0.025;0.00;0.00
1980.00;5.00;17.00;20.00;26.00;0.00;0.99;0.025;0.00;0.00
1980.00;5.00;17.00;22.00;33.00;0.00;0.99;0.025;0.00;0.00
1980.00;5.00;18.00;0.00;40.00;0.00;1.08;0.025;0.00;0.00
1980.00;5.00;18.00;2.00;3.00;0.00;1.08;0.025;0.00;0.00
1980.00;5.00;18.00;4.00;59.00;0.00;1.02;0.025;0.00;0.00
1980.00;5.00;18.00;6.00;50.00;0.00;1.02;0.025;0.00;0.00
1980.00;5.00;18.00;8.00;15.00;0.00;1.08;0.025;0.00;0.00
1980.00;5.00;18.00;12.00;4.00;0.00;1.12;0.025;0.00;0.00
1980.00;5.00;18.00;13.00;45.00;0.00;1.16;0.025;0.00;0.00
1980.00;5.00;18.00;15.00;2.00;0.00;1.15;0.025;0.00;0.00
1980.00;5.00;18.00;18.00;43.00;0.00;1.02;0.025;0.00;0.00
1980.00;5.00;18.00;19.00;6.00;0.00;0.98;0.025;0.00;0.00
1980.00;5.00;18.00;22.00;26.00;0.00;0.96;0.025;0.00;0.00
1980.00;5.00;19.00;0.00;14.00;0.00;0.95;0.025;0.00;0.00
1980.00;5.00;19.00;1.00;45.00;0.00;1.05;0.025;0.00;0.00
1980.00;5.00;19.00;3.00;12.00;0.00;1.05;0.025;0.00;0.00
1980.00;5.00;19.00;5.00;16.00;0.00;0.99;0.025;0.00;0.00
1980.00;5.00;19.00;8.00;13.00;0.00;0.95;0.025;0.00;0.00
1980.00;5.00;19.00;10.00;11.00;0.00;0.93;0.025;0.00;0.00
1980.00;5.00;19.00;11.00;52.00;0.00;0.92;0.025;0.00;0.00
1980.00;5.00;19.00;15.00;7.00;0.00;1.03;0.025;0.00;0.00
1980.00;5.00;19.00;17.00;48.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;19.00;21.00;25.00;0.00;0.93;0.025;0.00;0.00
1980.00;5.00;19.00;23.00;36.00;0.00;1.05;0.025;0.00;0.00
1980.00;5.00;20.00;1.00;42.00;0.00;1.05;0.025;0.00;0.00
1980.00;5.00;20.00;4.00;3.00;0.00;1.01;0.025;0.00;0.00
1980.00;5.00;20.00;6.00;4.00;0.00;1;0.025;0.00;0.00
1980.00;5.00;20.00;8.00;6.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;20.00;9.00;40.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;20.00;11.00;25.00;0.00;1.04;0.025;0.00;0.00
1980.00;5.00;20.00;14.00;39.00;0.00;1.06;0.025;0.00;0.00
1980.00;5.00;20.00;15.00;46.00;0.00;1.06;0.025;0.00;0.00
1980.00;5.00;20.00;17.00;42.00;0.00;1;0.025;0.00;0.00
1980.00;5.00;20.00;21.00;47.00;0.00;0.91;0.025;0.00;0.00
1980.00;5.00;20.00;23.00;38.00;0.00;0.91;0.025;0.00;0.00
1980.00;5.00;21.00;0.00;59.00;0.00;0.96;0.025;0.00;0.00
1980.00;5.00;21.00;4.00;16.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;21.00;6.00;4.00;0.00;0.94;0.025;0.00;0.00
1980.00;5.00;21.00;8.00;55.00;0.00;0.93;0.025;0.00;0.00
1980.00;5.00;21.00;10.00;13.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;21.00;12.00;7.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;21.00;15.00;41.00;0.00;0.94;0.025;0.00;0.00
1980.00;5.00;21.00;17.00;8.00;0.00;0.92;0.025;0.00;0.00
1980.00;5.00;21.00;18.00;25.00;0.00;0.89;0.025;0.00;0.00
1980.00;5.00;21.00;19.00;20.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;21.00;21.00;0.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;21.00;22.00;0.00;0.00;0.82;0.025;0.00;0.00
1980.00;5.00;22.00;0.00;23.00;0.00;0.91;0.025;0.00;0.00
1980.00;5.00;22.00;3.00;14.00;0.00;0.93;0.025;0.00;0.00
1980.00;5.00;22.00;5.00;52.00;0.00;0.98;0.025;0.00;0.00
1980.00;5.00;22.00;8.00;2.00;0.00;0.98;0.025;0.00;0.00
1980.00;5.00;22.00;10.00;20.00;0.00;1.02;0.025;0.00;0.00
1980.00;5.00;22.00;13.00;43.00;0.00;0.99;0.025;0.00;0.00
1980.00;5.00;22.00;15.00;59.00;0.00;0.99;0.025;0.00;0.00
1980.00;5.00;22.00;18.00;50.00;0.00;0.92;0.025;0.00;0.00
1980.00;5.00;22.00;21.00;50.00;0.00;0.92;0.025;0.00;0.00
1980.00;5.00;23.00;0.00;28.00;0.00;1.04;0.025;0.00;0.00
1980.00;5.00;23.00;2.00;22.00;0.00;1.04;0.025;0.00;0.00
1980.00;5.00;23.00;4.00;14.00;0.00;1.01;0.025;0.00;0.00
1980.00;5.00;23.00;7.00;4.00;0.00;1.01;0.025;0.00;0.00
1980.00;5.00;23.00;9.00;11.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;23.00;12.00;50.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;23.00;15.00;20.00;0.00;0.96;0.025;0.00;0.00
1980.00;5.00;23.00;18.00;14.00;0.00;0.92;0.025;0.00;0.00
1980.00;5.00;23.00;20.00;12.00;0.00;0.88;0.025;0.00;0.00
1980.00;5.00;23.00;22.00;9.00;0.00;0.88;0.025;0.00;0.00
1980.00;5.00;23.00;23.00;45.00;0.00;0.86;0.025;0.00;0.00
1980.00;5.00;24.00;0.00;57.00;0.00;0.89;0.025;0.00;0.00
1980.00;5.00;24.00;2.00;57.00;0.00;0.89;0.025;0.00;0.00
1980.00;5.00;24.00;5.00;0.00;0.00;0.88;0.025;0.00;0.00
1980.00;5.00;24.00;6.00;41.00;0.00;0.93;0.025;0.00;0.00
1980.00;5.00;24.00;8.00;0.00;0.00;0.92;0.025;0.00;0.00
1980.00;5.00;24.00;10.00;19.00;0.00;0.89;0.025;0.00;0.00
1980.00;5.00;24.00;13.00;13.00;0.00;0.78;0.025;0.00;0.00
1980.00;5.00;24.00;14.00;41.00;0.00;0.7;0.025;0.00;0.00
1980.00;5.00;24.00;18.00;23.00;0.00;0.58;0.025;0.00;0.00
1980.00;5.00;24.00;20.00;32.00;0.00;0.6;0.025;0.00;0.00
1980.00;5.00;24.00;22.00;29.00;0.00;0.75;0.025;0.00;0.00
1980.00;5.00;25.00;0.00;37.00;0.00;0.83;0.025;0.00;0.00
1980.00;5.00;25.00;2.00;9.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;25.00;8.00;38.00;0.00;0.6;0.025;0.00;0.00
1980.00;5.00;25.00;11.00;23.00;0.00;0.53;0.025;0.00;0.00
1980.00;5.00;25.00;13.00;33.00;0.00;0.49;0.025;0.00;0.00
1980.00;5.00;25.00;16.00;30.00;0.00;0.47;0.025;0.00;0.00
1980.00;5.00;25.00;19.00;23.00;0.00;0.53;0.025;0.00;0.00
1980.00;5.00;25.00;21.00;11.00;0.00;0.7;0.025;0.00;0.00
1980.00;5.00;25.00;22.00;37.00;0.00;0.73;0.025;0.00;0.00
1980.00;5.00;26.00;0.00;25.00;0.00;0.73;0.025;0.00;0.00
1980.00;5.00;26.00;2.00;49.00;0.00;0.67;0.025;0.00;0.00
1980.00;5.00;26.00;6.00;18.00;0.00;0.55;0.025;0.00;0.00
1980.00;5.00;26.00;9.00;34.00;0.00;0.49;0.025;0.00;0.00
1980.00;5.00;26.00;11.00;16.00;0.00;0.48;0.025;0.00;0.00
1980.00;5.00;26.00;15.00;17.00;0.00;0.44;0.025;0.00;0.00
1980.00;5.00;26.00;18.00;34.00;0.00;0.43;0.025;0.00;0.00
1980.00;5.00;26.00;23.00;32.00;0.00;0.43;0.025;0.00;0.00
1980.00;5.00;27.00;4.00;40.00;0.00;0.41;0.025;0.00;0.00
1980.00;5.00;27.00;8.00;35.00;0.00;0.4;0.025;0.00;0.00
1980.00;5.00;27.00;9.00;47.00;0.00;0.44;0.025;0.00;0.00
1980.00;5.00;27.00;11.00;2.00;0.00;0.49;0.025;0.00;0.00
1980.00;5.00;27.00;12.00;34.00;0.00;0.53;0.025;0.00;0.00
1980.00;5.00;27.00;16.00;26.00;0.00;0.88;0.025;0.00;0.00
1980.00;5.00;27.00;17.00;47.00;0.00;0.92;0.025;0.00;0.00
1980.00;5.00;27.00;20.00;44.00;0.00;0.92;0.025;0.00;0.00
1980.00;5.00;27.00;23.00;29.00;0.00;0.89;0.025;0.00;0.00
1980.00;5.00;28.00;1.00;10.00;0.00;1;0.025;0.00;0.00
1980.00;5.00;28.00;2.00;19.00;0.00;1.01;0.025;0.00;0.00
1980.00;5.00;28.00;4.00;13.00;0.00;1;0.025;0.00;0.00
1980.00;5.00;28.00;6.00;25.00;0.00;1.01;0.025;0.00;0.00
1980.00;5.00;28.00;8.00;38.00;0.00;0.98;0.025;0.00;0.00
1980.00;5.00;28.00;10.00;40.00;0.00;0.98;0.025;0.00;0.00
1980.00;5.00;28.00;14.00;48.00;0.00;0.83;0.025;0.00;0.00
1980.00;5.00;28.00;17.00;0.00;0.00;0.77;0.025;0.00;0.00
1980.00;5.00;28.00;17.00;58.00;0.00;0.76;0.025;0.00;0.00
1980.00;5.00;28.00;19.00;30.00;0.00;0.71;0.025;0.00;0.00
1980.00;5.00;28.00;20.00;52.00;0.00;0.71;0.025;0.00;0.00
1980.00;5.00;28.00;23.00;8.00;0.00;1;0.025;0.00;0.00
1980.00;5.00;29.00;0.00;4.00;0.00;1.04;0.025;0.00;0.00
1980.00;5.00;29.00;1.00;13.00;0.00;1.03;0.025;0.00;0.00
1980.00;5.00;29.00;3.00;0.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;29.00;5.00;38.00;0.00;0.97;0.025;0.00;0.00
1980.00;5.00;29.00;9.00;37.00;0.00;0.86;0.025;0.00;0.00
1980.00;5.00;29.00;11.00;12.00;0.00;0.84;0.025;0.00;0.00
1980.00;5.00;29.00;14.00;25.00;0.00;0.83;0.025;0.00;0.00
1980.00;5.00;29.00;17.00;11.00;0.00;0.82;0.025;0.00;0.00
1980.00;5.00;29.00;20.00;35.00;0.00;0.7;0.025;0.00;0.00
1980.00;5.00;29.00;22.00;12.00;0.00;0.68;0.025;0.00;0.00
1980.00;5.00;30.00;0.00;40.00;0.00;0.88;0.025;0.00;0.00
1980.00;5.00;30.00;1.00;42.00;0.00;0.91;0.025;0.00;0.00
1980.00;5.00;30.00;2.00;48.00;0.00;0.91;0.025;0.00;0.00
1980.00;5.00;30.00;4.00;37.00;0.00;0.86;0.025;0.00;0.00
1980.00;5.00;30.00;6.00;37.00;0.00;0.87;0.025;0.00;0.00
1980.00;5.00;30.00;11.00;19.00;0.00;0.77;0.025;0.00;0.00
1980.00;5.00;30.00;13.00;50.00;0.00;0.78;0.025;0.00;0.00
1980.00;5.00;30.00;16.00;35.00;0.00;0.75;0.025;0.00;0.00
1980.00;5.00;30.00;19.00;6.00;0.00;0.76;0.025;0.00;0.00
1980.00;5.00;31.00;0.00;36.00;0.00;0.7;0.025;0.00;0.00
1980.00;5.00;31.00;2.00;44.00;0.00;0.82;0.025;0.00;0.00
1980.00;5.00;31.00;4.00;23.00;0.00;0.83;0.025;0.00;0.00
1980.00;5.00;31.00;9.00;24.00;0.00;0.79;0.025;0.00;0.00
1980.00;5.00;31.00;14.00;31.00;0.00;0.72;0.025;0.00;0.00
1980.00;5.00;31.00;16.00;45.00;0.00;0.76;0.025;0.00;0.00
1980.00;5.00;31.00;18.00;12.00;0.00;0.77;0.025;0.00;0.00
1980.00;6.00;1.00;0.00;56.00;0.00;0.64;0.025;0.00;0.00
1980.00;6.00;1.00;2.00;48.00;0.00;0.76;0.025;0.00;0.00
1980.00;6.00;1.00;3.00;54.00;0.00;0.8;0.025;0.00;0.00
1980.00;6.00;1.00;6.00;51.00;0.00;0.8;0.025;0.00;0.00
1980.00;6.00;1.00;11.00;39.00;0.00;0.75;0.025;0.00;0.00
1980.00;6.00;1.00;13.00;40.00;0.00;0.67;0.025;0.00;0.00
1980.00;6.00;1.00;17.00;5.00;0.00;0.56;0.025;0.00;0.00
1980.00;6.00;1.00;19.00;47.00;0.00;0.51;0.025;0.00;0.00
1980.00;6.00;1.00;23.00;36.00;0.00;0.48;0.025;0.00;0.00
1980.00;6.00;2.00;6.00;4.00;0.00;0.45;0.025;0.00;0.00
1980.00;6.00;2.00;11.00;15.00;0.00;0.44;0.025;0.00;0.00
1980.00;6.00;2.00;22.00;58.00;0.00;0.41;0.025;0.00;0.00
1980.00;6.00;3.00;2.00;9.00;0.00;0.82;0.025;0.00;0.00
1980.00;6.00;3.00;2.00;48.00;0.00;0.87;0.025;0.00;0.00
1980.00;6.00;3.00;4.00;3.00;0.00;0.87;0.025;0.00;0.00
1980.00;6.00;3.00;7.00;4.00;0.00;0.72;0.025;0.00;0.00
1980.00;6.00;3.00;9.00;0.00;0.00;0.68;0.025;0.00;0.00
1980.00;6.00;3.00;12.00;18.00;0.00;0.82;0.025;0.00;0.00
1980.00;6.00;3.00;15.00;43.00;0.00;0.69;0.025;0.00;0.00
1980.00;6.00;3.00;17.00;48.00;0.00;0.61;0.025;0.00;0.00
1980.00;6.00;3.00;21.00;5.00;0.00;0.53;0.025;0.00;0.00
1980.00;6.00;3.00;22.00;33.00;0.00;0.52;0.025;0.00;0.00
1980.00;6.00;4.00;1.00;4.00;0.00;0.66;0.025;0.00;0.00
1980.00;6.00;4.00;3.00;37.00;0.00;0.72;0.025;0.00;0.00
1980.00;6.00;4.00;5.00;16.00;0.00;0.72;0.025;0.00;0.00
1980.00;6.00;4.00;8.00;51.00;0.00;0.6;0.025;0.00;0.00
1980.00;6.00;4.00;13.00;14.00;0.00;0.5;0.025;0.00;0.00
1980.00;6.00;4.00;18.00;51.00;0.00;0.41;0.025;0.00;0.00
1980.00;6.00;4.00;23.00;32.00;0.00;0.4;0.025;0.00;0.00
1980.00;6.00;5.00;6.00;38.00;0.00;0.37;0.025;0.00;0.00
1980.00;6.00;5.00;9.00;20.00;0.00;0.39;0.025;0.00;0.00
1980.00;6.00;5.00;11.00;5.00;0.00;0.6;0.025;0.00;0.00
1980.00;6.00;5.00;12.00;1.00;0.00;0.66;0.025;0.00;0.00
1980.00;6.00;5.00;13.00;26.00;0.00;0.66;0.025;0.00;0.00
1980.00;6.00;5.00;15.00;34.00;0.00;0.56;0.025;0.00;0.00
1980.00;6.00;5.00;19.00;16.00;0.00;0.47;0.025;0.00;0.00
1980.00;6.00;5.00;23.00;31.00;0.00;0.41;0.025;0.00;0.00
1980.00;6.00;6.00;3.00;53.00;0.00;0.42;0.025;0.00;0.00
1980.00;6.00;6.00;5.00;49.00;0.00;0.62;0.025;0.00;0.00
1980.00;6.00;6.00;7.00;22.00;0.00;0.69;0.025;0.00;0.00
